     -266.0986326452    14295.4363146046     1     1066.8599993800     1293.6983879492     2205.5006815556
     -267.3895287128    14299.7079812304     1      848.1340227525     1723.8603728268     2157.2639897326
     -268.1090661899    14302.0783701235     1      626.7390550843     1924.8341106721     2162.0633620344
     -267.3237222620    14300.0032165815     1      722.6563460396     1825.7194010340     2181.4795941240
     -266.0716874671    14300.4020809741     1      874.3155309755     1327.7476785202     1707.8550644286
     -266.8403867316    14301.9396991883     1      734.6179707018     1522.7832396532     1826.5116135434
     -265.6224961904    14296.9824124126     1      980.7397282374     1248.9655315040     2015.3640367053
     -267.6755261797    14302.5432361963     1      781.7335108482     1869.5239005897     2031.9422489035
     -265.8152221275    14292.9997167965     1     1109.7023362517     1423.1783283107     2036.4608761033
     -267.8204844966    14304.1372077773     1      798.5049598209     1443.9787354201     2062.7619890102
     -265.4049849594    14290.7981217526     1     1118.0451756232     1386.3042890091     2106.9820843794
     -268.0603790015    14302.3817304647     1      673.9640089260     1714.7566354017     2021.4136208539
     -267.1055734424    14301.4253976097     1      900.0959994688     1393.7738605480     1617.1459747084
     -267.2679738765    14306.3981134371     1      844.1398904575     1475.0839179665     1693.6656074830
     -265.5216970367    14296.7930172302     1     1065.4491164964     1682.3034041668     2608.4654152951
     -265.8781599979    14291.4958723023     1     1102.5474513864     1302.0045868769     2251.7486983878
     -267.7778260251    14301.2510051507     1      795.2227638246     1481.7979427745     2058.6503453320
     -267.0436775144    14301.6011177680     1      810.4107209963     1734.9297577707     1945.6782860630
     -266.6652833357    14301.3740186555     1      766.0112485907     1926.7215205825     2089.0080934930
     -266.2097988920    14299.1115140009     1      979.8872733225     1163.0414491257     1834.4391951195
     -265.8659699993    14298.2616887575     1      767.0358397968     1290.2989358707     1557.8574692999
     -267.2571505094    14299.9297294733     1      856.4056912446     1653.3174824505     1909.0795065707
     -266.4037078851    14304.6117232121     1      788.1753022266     1290.5815690363     1680.9060911428
     -265.9574579211    14300.7580178806     1      833.2187888083     1315.0626624146     1734.3500216838
     -267.4569902630    14300.7243105463     1      812.2963878455     1447.7160665330     2046.9208811334
     -266.0365438319    14301.0373128384     1      901.0677181823     1307.5848473749     1709.0431049099
     -266.7290197740    14300.6071080992     1      741.8623616368     1658.1122879945     2054.7631165203
     -266.7023340160    14305.4327686612     1      845.5953595035     1347.1942337313     1813.8473614125
     -267.3544169070    14301.3220845908     1      783.3428362026     1522.8315779742     1985.6718616642
     -266.0611644117    14300.0221060960     1      903.3491315646     1237.5665448545     1678.7043372282
     -266.3403294426    14300.9813610970     1      715.4246025575     1888.6723797252     2340.8358909152
     -266.3210566773    14302.3329172561     1      682.9957680595     1461.7836084595     1863.3657148266
     -267.5378574257    14302.1096861512     1      987.3843049496     1482.0076720592     2105.2825579915
     -265.2438817639    14300.1066724170     1      922.7462183322     1583.5425634350     1946.2634989875
     -265.0163796162    14292.3530260368     1      838.7477106044     1776.8864017974     2284.0570275312
     -266.1690803573    14301.1986827635     1      694.5361688871     1406.8039632274     1667.5757945421
     -265.3071248299    14295.4875610348     1     1038.4983605212     1440.5326725224     2354.7713927764
     -265.6998617593    14299.4354585001     1      772.4662950707     1399.5963487341     1791.8534218950
     -266.2289487054    14301.3756836845     1      620.9401848870     2011.1504730238     2360.1042534754
     -267.2549770227    14306.6857130350     1      785.5565822238     1492.0759732591     1706.1347342057
     -266.2795383679    14298.6335534960     1     1030.4401016093     1453.8337961538     1915.7241607513
     -267.4929666792    14300.8034526221     1      830.3604445782     1759.9597934449     2169.8942250991
     -267.7674571322    14303.5725224916     1      911.5715313584     1585.6142719706     2342.6828201182
     -265.1512183452    14297.7191034127     1     1084.7548019568     1522.9214813010     2142.7790631753
     -266.2466374347    14300.4058627627     1     1059.5349083592     1195.1158525764     1752.2265746628
     -267.2166853684    14302.4670638374     1      924.5002520124     1506.5380465388     2067.0157015199
     -265.1710420938    14294.3690137856     1      746.8873190778     1579.3721035295     2103.2771843384
     -267.2057584295    14300.3979209489     1      701.0006917901     1800.9158749457     2071.5303724411
     -267.3748211474    14301.1628139706     1      783.8672205179     1767.8810590867     2059.8259123527
     -266.4582687464    14301.1158916684     1      948.1593801631     1130.7008786745     1685.8980534669
     -265.8712831655    14301.0947624895     1      817.9868805563     1308.9496065076     1596.4397044845
     -266.9507781670    14300.5859101813     1      722.0659062049     1745.8620759571     1987.5086408463
     -266.9152442610    14301.1838822850     1      785.4337692787     1532.4424264922     1858.5908662749
     -267.7307123798    14302.6666471160     1      633.8871356741     1852.6525491220     2210.5053019512
     -266.4232654943    14303.3529287205     1      891.1493108101     1546.5512630623     2093.8459709529
     -266.7588566025    14301.3645552284     1      856.8236014368     1428.4457770063     1661.6842550007
     -267.9004862160    14303.4861719616     1      765.4063732021     1749.0854392885     2228.0575476295
     -266.0688664702    14300.7632260221     1      791.6208072387     1431.5537485336     1766.4844655004
     -265.6203833110    14303.1659022075     1      973.5135124263     1226.4715183261     2022.1750509883
     -266.0649497969    14300.4810981943     1      939.7769529399     1368.4129662283     2037.9454291407
     -266.2091826384    14300.7150835877     1      946.9707558703     1158.3992096053     1650.5941873751
     -267.0135146933    14305.6131892902     1      632.2764740916     1447.0038512713     1669.3864990004
     -265.0125322073    14297.1072190882     1     1004.1621403468     1341.0774383239     2217.9099021268
     -266.9727029115    14301.8354385021     1      693.4356156648     1856.0893308039     2270.2437670817
     -265.9797129103    14294.9761157429     1     1027.2174813552     1687.8697539622     2399.9672428375
     -267.2813398179    14303.3334602977     1      895.9585080071     1269.2418846147     1949.9535449513
     -267.1422724259    14301.0137623045     1      912.5704270576     1414.7119696356     2148.7620753998
     -265.9654657402    14294.3752032808     1     1007.1978002573     1419.3758609016     2306.8338771685
     -265.9814617465    14303.7203458724     1      886.5072927260     1359.0899789315     1610.0443274000
     -265.7051339225    14294.7888416877     1     1018.5789643102     1326.1703486884     2154.9481713796
     -265.0571654816    14291.6349570080     1      898.9937470438     1802.1941242874     2194.4191343416
     -265.6656639006    14294.7803879222     1     1086.8277970354     1555.7281938256     2407.3950905112
     -265.3261897013    14292.5423300523     1     1057.5408700835     1589.7580972065     2052.9506330994
     -265.4709045776    14295.0909809655     1     1041.8793291402     1332.4461324652     2167.1685848330
     -265.2200492204    14297.6075668379     1      958.2876329162     1713.1583262621     2526.0229214104
     -267.0485484071    14301.5145683954     1      743.0342657767     1921.1480219009     2374.6420595382
     -266.9983736976    14301.2287612534     1      818.9286960055     1300.4167019270     1821.5385404727
     -267.4265530997    14301.7365452147     1      783.4374767212     1727.2055083033     2206.8510315442
     -265.8435501706    14296.9050124289     1     1020.0973054138     1274.5094472718     2131.6091152375
     -267.6964721547    14304.4014468529     1      900.2476241464     1249.5469634534     1964.3897792457
     -267.0103225437    14301.0040689291     1      817.4932686372     1671.7046334158     1937.4510707985
     -266.8733427236    14300.6454496044     1      573.4927217698     2055.6327050517     2348.3712370090
     -266.0304375500    14301.3210401346     1      775.5445667811     1655.2331272608     1974.2355509742
     -265.3128515440    14296.4501157437     1      738.4667425064     1607.1504381442     2193.2014622299
     -265.0819930731    14292.6531428343     1      799.1937416007     1752.4703808865     2205.4834797661
     -267.2360316392    14302.3189025244     1      704.4160062311     1454.3177382037     1857.5807147852
     -265.1000166992    14292.5853547516     1      710.3057809858     1654.8441466369     2208.8536128535
     -266.0714040775    14304.0901725638     1      738.5934072528     1349.8411152763     1650.7913587507
     -265.1883676920    14292.2022469472     1     1107.4428200535     1436.7464767866     2095.5207890152
     -266.3189698319    14302.5127383663     1      874.1403281364     1354.3529913799     1725.5976145624
     -266.0893846055    14295.0107467209     1     1041.6307019032     1172.1059957735     2015.6195803916
     -266.4072594418    14301.3971071891     1      762.3229686111     1523.4948863582     1986.2508119272
     -266.9513399773    14299.6577891825     1      882.3816591835     1676.3718834516     1975.6148370053
     -266.5957366613    14300.2284076524     1      877.0110421286     1367.1374511664     1815.5546596058
     -266.5914610598    14301.3934920269     1      673.0426261137     1799.2636446271     2112.1916463404
     -267.5769500687    14300.7848258824     1      874.1836152622     1314.8437301206     1909.4355570295
     -267.3210798914    14300.6468861566     1      801.9297792001     1690.1413877859     2196.4943900754
     -267.4311666975    14303.4761318910     1      697.0419541515     1592.5354993017     2020.6226629484
     -267.6441399509    14305.3328547365     1      811.1667759814     1189.2584224999     1693.9331499113
     -265.4249379052    14294.4703588709     1      893.6994910103     1658.6405568389     2404.1937855463
     -267.0267022123    14300.8023378821     1      796.5599255735     1567.8932037171     1966.5120522012
     -266.0863144826    14301.5945758972     1      936.6027757162     1171.2812265225     1661.1043357774
     -266.2677728190    14303.3818829058     1      767.4351442451     1213.9362480351     1337.5128917720
     -264.3046480037    14303.2448559423     1      768.8185680696     1350.4898253379     1616.8309938765
     -265.9482200095    14296.2452922844     1      877.6311137567     1532.9560801188     2259.1598400709
     -267.3126665521    14304.7312888253     1      897.3004315967     1173.0102475147     1843.1346543429
     -267.8607107745    14304.8395347336     1      785.7130676949     1251.1519170035     1846.6998802581
     -265.8278102803    14300.5580222631     1      752.2533410520     1432.2508310191     1804.4739978100
     -266.9166848650    14301.7280153105     1      933.8852464882     1654.0451941274     2391.6381896107
     -266.7411306592    14301.4800240645     1      959.3177041776     1079.0913324935     1632.0015610626
     -265.7117543422    14293.5443906126     1      793.8650001683     1772.2108239523     2042.7767572666
     -265.5350652816    14295.4279758820     1     1023.7807348553     1616.1026448483     2489.7317552340
     -265.5956995319    14294.9661325443     1      949.8850161154     1449.6615291186     2100.7972613054
     -265.8426053939    14293.7331335500     1     1020.4024852031     1683.9869897565     2334.2546638482
     -265.1751762888    14301.8347133084     1      790.5881284879     1477.1711550973     1709.2449906730
     -267.1213876742    14300.8030246826     1      698.2946737306     1740.3613775161     2114.6432782153
     -265.2841821670    14295.9155611172     1     1029.3335628114     1408.0220245309     2313.1815720568
     -265.4227836874    14303.8480364538     1      865.3006804029     1298.7111345202     1568.0712133037
     -266.2580864621    14298.1189593623     1     1020.2293220907     1202.4564939585     1987.9070983933
     -266.1464425424    14298.6663064566     1      789.4841243052     1562.5110959201     1837.1334787463
     -267.0875921884    14301.4045971626     1      821.7484226435     1468.5345703538     2093.4107358450
     -266.4835779770    14301.5912396740     1      899.2231925858     1621.5145777088     2045.7060193844
     -267.6366757405    14306.2852648534     1      675.4753164910     1675.6985491603     1892.8874104286
     -265.0048065361    14296.1656759744     1      984.1748934320     1406.1540534094     2263.3716977843
     -265.9362867440    14294.7885149691     1     1003.1867111080     1717.0240818011     2345.3251983667
     -266.3777982246    14299.1207002923     1      971.3639762091     1237.9899914423     1940.7938471573
     -265.6176789179    14297.4166155633     1     1024.4903772862     1298.5479730866     2197.6769131544
     -268.3221524323    14308.8772825612     1      605.5203686146     1634.3638200822     1775.7737926725
     -265.6693988510    14291.5092717605     1     1211.8523273842     1380.7997537088     2191.7878159931
     -265.2085996892    14299.2722222227     1     1020.0084728409     1383.8061661910     1777.7738820458
     -266.7589269774    14306.5459317233     1      716.1974615747     1579.9805407901     1785.9808866869
     -266.0606774608    14301.9270459574     1      728.2851062779     1939.8926594646     2042.3547848691
     -268.3267844056    14311.4730733872     1      704.4334424708     1409.8382619560     1724.6542661579
     -266.9382503513    14308.5563554431     1      851.8228240176     1115.2467898074     1599.9791541693
     -266.9074888766    14302.0041968856     1      750.8716542250     1581.8461877902     1952.4680150782
     -265.1820436695    14299.7654356943     1      896.4590310896     1339.8690258644     1931.8638653634
     -267.3773883755    14302.3406795489     1      594.7854552605     1962.2665646770     2285.5122575359
     -266.1710255369    14303.1018990552     1      592.5120068353     1905.6892181030     2237.3832860405
     -264.5858848812    14301.5210243175     1      948.2814370401     1367.4071475002     1694.4737006068
     -265.0236329892    14295.5377476989     1      815.7576705448     1511.2249264186     2146.6804581391
     -267.1607776544    14302.9526301042     1      805.5693352665     1229.9742668401     1772.2994473992
     -265.0680922368    14293.2769520649     1      731.9259916353     1663.1055190048     2255.4271275954
     -265.4527869026    14293.9752250812     1     1105.1910913975     1323.0890749326     1948.7243251049
     -266.5057536857    14296.7955732968     1      956.3669754558     1338.7772824592     1972.1902544251
     -266.5803334215    14302.4162263778     1      938.9130117867     1524.6565336789     2109.1871513814
     -264.5463072219    14295.7044530571     1      705.5287407407     1586.3730756915     2097.1349572010
     -267.0722759290    14301.1806058393     1      645.2356759520     1727.7380992740     1827.9415818070
     -265.7019986974    14299.0475133506     1      835.7026890806     1682.4858661416     2111.9438465443
     -266.4047653246    14296.5312588795     1      811.9126909951     1481.1725185190     1964.4398781190
     -265.5629434287    14291.4049494777     1     1054.7084306065     1214.8532095278     1942.2517377372
     -265.9005827096    14293.1529173843     1     1029.0794649328     1568.5395573559     2464.6745389204
     -265.5777396184    14295.0945580475     1      766.1094028678     1646.7532301880     2269.3670961117
     -266.8352002825    14302.9414810028     1      653.0947994592     1758.2160654549     2119.0315505217
     -265.5228659933    14291.7677654371     1      970.3146490492     1479.2902377329     2150.3366135490
     -266.3556574757    14304.0270852063     1      813.3524688233     1265.6404588796     1685.3006986643
     -265.2211831778    14299.7780197806     1      793.7202128153     1732.4742514912     2198.4421951256
     -266.6371105192    14302.9858060633     1      754.4181625628     1446.9270425285     1739.7564373031
     -267.8282049014    14306.1261405134     1      788.8794045266     1264.1073938331     1871.4442416851
     -265.0313217194    14292.4335189398     1      767.5197341751     1600.2148136743     2222.2396342664
     -265.6811277976    14306.1166119837     1      738.4931049546     1291.9594395817     1773.6259505133
     -265.7580543171    14302.3224032014     1      614.0607679982     1971.5964365690     2394.1638534531
     -265.9076365813    14300.5837719599     1      844.4337818103     1274.4119753871     1676.3226106289
     -266.7437182103    14302.0408293038     1      681.8383910959     1947.6668747004     2289.1051764695
     -264.9720498750    14295.9948326368     1      720.4334346136     1603.4642662959     2006.6047381253
     -265.9425001179    14300.7517568797     1      935.5103363939     1179.4905949866     1718.4306449525
     -264.9996178553    14301.1875977600     1      933.3308716225     1528.9877364996     1920.3611088428
     -265.6116242627    14291.8487684356     1     1070.0656277996     1244.2645229076     2155.4318831910
     -265.5323631453    14303.1362894044     1      660.2757272082     1434.5339857191     1843.6915056858
     -266.1223497957    14297.1424320025     1      891.5750931319     1650.1621420082     2032.6064743643
     -265.5180265923    14301.2750688187     1      710.9283878026     1677.7353100649     2047.1424972129
     -267.4904406939    14303.5670828319     1      805.2331017700     1506.2338162735     2008.1776615638
     -267.2863468563    14308.1752111031     1      686.6097651333     1386.3907899684     1668.4521826196
     -265.8747023116    14300.4571603941     1      905.8620193554     1195.4403014096     1865.8765059489
     -265.4095359508    14296.7668821627     1      806.3855344872     1794.2902507605     2291.9584277769
     -265.6012040083    14299.7744814581     1      843.3053124924     1271.7562327234     1675.1420282401
     -267.4838031954    14301.4830623364     1      808.4647126888     1857.0236678798     1990.3078334202
     -266.3322283463    14296.0929669863     1      928.1827253502     1259.7532453273     1943.2828203485
     -267.6214850227    14301.6979982826     1      774.8144160971     1380.7928707869     1826.4066522504
     -265.0639289270    14294.0621624203     1     1010.6478822668     1432.0315552376     2028.0404599332
     -265.6743281392    14296.2117060237     1      904.2229688401     1747.2334354103     2300.2535834105
     -266.3729798834    14301.9112757595     1      727.2541952468     1677.0948633631     2080.9040290467
     -267.1392426383    14304.3681719659     1      974.5024211669     1392.5623249263     2111.8846459332
     -266.1562741913    14304.9605524560     1      691.1811572421     1427.4153032923     1623.3907105090
     -266.9278267841    14301.8083146261     1      724.7103898217     1827.8835199789     2050.4946733390
     -265.3121902832    14297.3900828755     1      790.0872831265     1395.3632487401     1955.1287355398
     -265.8238170917    14293.9176545393     1     1106.1409957011     1288.8213003514     2160.8776178507
     -265.8023799173    14303.7950658478     1      790.1708631268     1244.3083793273     1589.2608438149
     -266.2711311632    14301.1905652270     1      547.4200269196     2038.3891030044     2310.1799785591
     -266.4123839659    14300.4325759621     1      745.4304806442     1676.0211373727     2051.2701308215
     -266.2341981597    14303.5447552957     1      848.7469356787     1310.8406174151     1595.8427061674
     -264.7914937681    14300.2592195783     1      768.6646362970     1590.0924805525     1890.4131467638
     -266.2267966972    14296.1889251112     1      973.8316459208     1355.7100112897     1962.8919127936
     -265.9058290112    14294.6067346582     1      773.9664542420     1787.3053505159     2080.7796739227
     -266.5453033411    14301.9459572254     1      650.4113206190     1926.9915370878     2378.9582138176
     -266.8134950733    14304.2607817931     1      780.7768848098     1846.1728201933     2219.1726750365
     -265.9310330909    14301.7012443442     1      831.8936781552     1134.9129211316     1548.4780211680
     -267.5146207423    14306.6077367448     1      773.4997565464     1380.5974348476     1711.5675952898
     -267.9809449384    14308.9639662624     1      742.3742454348     1301.2909886636     1574.3543842636
     -266.7551554109    14306.2672429438     1      783.0946098167     1140.2735946205     1492.5555736736
     -264.5658656421    14295.5054748690     1     1107.9560108066     1640.6596267453     2623.3038476242
     -264.2731809924    14297.2165709840     1     1115.3093545779     1401.4613951834     2369.3024290183
     -264.5272026193    14296.2329797780     1     1252.3973897485     1340.4089043602     2448.3539663092
     -265.1295502546    14295.0282046754     1     1029.5626149650     1541.2624006169     2273.2700224766
     -265.6631912310    14293.0630073955     1     1049.4341614584     1552.9900274027     2150.6933415323
     -265.8180176307    14302.9044789820     1      788.6829245059     1423.8009344411     1708.4112313772
     -265.5572699851    14304.0041891958     1      611.7953422394     1403.9893634909     1611.2235398032
     -266.2663497672    14305.1381125956     1      667.3050870606     1483.8999017261     1652.7335599054
     -266.3671862998    14304.0301346777     1      735.4954091240     1167.7058564849     1517.2932464315
     -266.9452775751    14302.8948679525     1      907.3110741480     1382.9943029124     2041.3998445775
     -267.1675040336    14301.7892783146     1      971.1902982770     1436.3351627080     1926.5525723062
     -266.7919807017    14304.7774920547     1      814.1823829771     1253.1163748201     1518.7231208539
     -266.6457114106    14302.9307506115     1      702.5446979393     1321.5335856468     1622.1138808370
     -266.3725306485    14305.5142374455     1      804.6135343879     1106.0455895385     1467.2546738749
     -266.4736003243    14300.3146075293     1      792.6514863858     1911.8386025109     2047.5846366005
     -266.8723924469    14301.0896196712     1      996.4909767623     1513.0851832322     1981.4787239044
     -265.2688356292    14300.3857906724     1      900.9140522261     1276.7440857770     1766.7307283228
     -267.1505209426    14301.9243753361     1      891.3343709529     1477.9603614125     2010.2391317168
     -266.8318294175    14304.7925492055     1      567.2354138472     1873.8688563831     2118.2942436166
     -267.4781407953    14303.0292939765     1      914.5749396063     1642.4040190147     2285.6141387505
     -267.5661525270    14302.8756244130     1      851.0283612840     1538.0884236062     2150.8193980335
     -266.5732251820    14301.9072264578     1      672.1966769263     1873.2506508424     2214.5054199110
     -265.0162687747    14301.9338679135     1      697.3717488300     1829.2817081168     2110.1427432369
     -265.9593306857    14304.0589071439     1      837.7399995671     1513.6724377806     1838.0247767251
     -264.9025090512    14296.1391868765     1      771.1263069544     1489.6787080846     2075.2134615253
     -266.3025212315    14302.9528837565     1      761.6876952949     1507.7629759066     1738.9643980798
     -265.3149734169    14295.7255412122     1      825.3029947489     1758.3107294395     2282.5875960791
     -267.3402375655    14302.2903643904     1      816.8476412125     1741.2863604982     1912.2693254245
     -265.2766777135    14294.5680817741     1      950.5257839010     1660.9492501724     2443.3798928060
     -266.0418171387    14298.1093305841     1      874.5607116280     1473.7268462295     1816.6839485515
     -264.0758630182    14299.4659576792     1      831.9235836795     1151.2256121424     1718.3660747899
     -266.4697352179    14301.4003039803     1      953.5324892435     1451.2359590887     2041.7679529422
     -265.0595937071    14294.0495301521     1      854.2110820045     1626.4931851835     2070.0277939728
     -267.0346489354    14300.7844865512     1      798.0008410660     1488.7895840567     1970.4814563390
     -265.0925296056    14299.6779185786     1      666.2832452966     1595.3131544050     2031.5514146093
     -266.5745248635    14300.4784894405     1      883.7525736905     1236.6510550326     1829.3286502181
     -265.0247134383    14303.3717094318     1      730.8595517864     1911.1735238819     2226.9847634671
     -266.9840337026    14302.1224763604     1      600.6909535267     1898.5810722576     2226.7149155819
     -265.1603294340    14294.9738922687     1      770.7239753727     1585.4900129737     2142.5941645380
     -266.8011553236    14306.6716123962     1      787.5237782373     1124.6231153216     1409.3581023009
     -265.3563100748    14298.2764073029     1      827.5164228801     1400.5254268084     1838.5823312786
     -267.7788086369    14310.4254264191     1      860.4424982526     1195.8770832914     1487.6440186067
     -267.8929878492    14301.3585029336     1      755.3956238010     1474.6310049211     1877.8718792076
     -264.0294113691    14293.8894912148     1      704.7676454806     1989.5153063625     2420.4570105624
     -266.1505094795    14302.8968291843     1      656.8291840649     1881.5045474234     2284.1170254163
     -266.9081223413    14300.5759455911     1      641.8213544301     1917.1683334555     2244.6122485933
     -264.9494889145    14299.7032967063     1      820.6374247062     1790.3717144818     2205.5599384808
     -266.6569183046    14306.2232644463     1      671.3314677478     1392.2242731123     1631.2029104123
     -266.8361629583    14304.6446453993     1      892.6668727126     1340.2319743646     2048.6578229970
     -267.3459370389    14302.9817998483     1      835.0923032586     1578.0850870468     1678.1904264642
     -266.2853032661    14299.8820393296     1      815.3643320293     1508.8759358013     1891.9210464518
     -267.3145903254    14307.2309632515     1      646.2418281267     1507.4103041728     1879.2642603202
     -265.7038265922    14295.8613888134     1     1073.7730176040     1355.2058902542     1979.4171302952
     -267.9950553713    14309.3162748753     1      776.2817451756     1359.9353081360     1574.8995218513
     -265.6422518674    14294.5792044952     1      960.2474465302     1738.5839015606     2566.4103549977
     -267.0649899244    14301.4142824415     1      653.8957562222     1990.1011331091     2215.1283419637
     -266.6410363740    14300.9512578222     1      698.9043978134     1908.6589052030     2274.4657217012
     -266.3654301824    14300.9716118459     1      752.7332101267     1627.0557638127     1943.6113370506
     -265.8447976240    14296.1700939806     1     1097.2948548593     1534.4572256654     2493.3322097145
     -266.7975302663    14301.1837521545     1      937.0280559532     1397.1433538123     1682.6937693201
     -265.4882893072    14292.2138824383     1      772.7731671886     1675.7453052714     2303.9523831791
     -266.5377373060    14301.6427353161     1      744.1250330011     1744.7080517019     1927.7588616557
     -266.5445421826    14297.2318098158     1      761.6831039641     1517.0678531194     1923.3011290191
     -266.3868198066    14304.5551491561     1      749.9693307459     1366.1892352869     1613.2199261898
     -264.4422742999    14291.4417928272     1     1051.3863227890     1434.7454365897     2167.6369099870
     -265.8557940700    14295.5816289809     1      962.5194290251     1365.2970415517     1925.4280672774
     -266.6811759953    14305.5546918839     1      781.0089538460     1132.7605175626     1577.0632336658
     -265.0667004929    14300.3594207285     1      969.8105785348     1507.3110490555     2368.2183834058
     -267.9864755943    14309.0239997704     1      797.5651722591     1327.6067467774     1621.9272825496
     -267.0982957413    14309.6818770526     1      744.6862647669     1028.5413686901     1401.7231206611
     -266.6852584619    14301.5266086246     1      713.1420463360     1895.1788659235     2312.4441673297
     -264.8252260888    14294.8542185878     1      739.7168838179     1572.7862714263     1991.4139486151
     -265.8723041814    14297.8692648826     1      902.5563768991     1605.9400871799     2011.1430058285
     -266.8787375995    14312.5871878073     1      702.5502222889     1201.3058749933     1322.2161225945
     -264.3896500815    14301.3313029430     1      981.3288136764     1428.2835860592     1862.2319571627
     -265.4778710056    14297.5955487513     1     1078.7948481194     1427.9069961228     2127.0472374091
     -266.2083482398    14304.5516635876     1      798.8831211758     1145.9662678483     1787.7507265218
     -265.1103094399    14297.1946422869     1      930.7148659600     1286.2369781321     2001.5044921952
     -267.6074603977    14305.8478625634     1      741.4008411171     1676.8153581806     1845.3180999492
     -265.0921389929    14291.5791671130     1     1110.5525867291     1478.7780366364     1942.3174437608
     -267.4075771981    14301.9288914138     1      803.2849254627     1504.4764016560     2104.6481975898
     -266.8472009412    14306.9966966157     1      867.6109850019     1012.2352860450     1468.5811724529
