     -261.5250012388    14237.8871233002         1      1355        46     1033.8661095840     1548.5840345679     2475.3688471418
     -261.8007652116    14238.6560122558         1      4143      1355     1002.0040615140     1623.7712765102     2514.7294612421
     -262.4321650234    14238.4544876683         1        47      1355     1070.1147658060     1414.3506997099     2383.2408917672
     -265.4383088351    14237.6319080337         1      1018        94      952.9059517810     1577.4079894043     2352.7901030567
     -267.3441511516    14244.2938536758         1        94       825      915.7757291944     1583.6043997336     2349.1148957184
     -264.5483944877    14240.5827794406         1        32      1065      582.5294627013     1998.6184496897     2314.9377946679
     -264.1489927582    14241.7002750857         1       188        32      583.9176224813     2024.3988266836     2337.0264640334
     -267.0801110268    14245.9550827105         1       521        32      559.5721019326     2155.5716204557     2376.8461913936
     -262.3893647050    14238.3463060013         1       428       197      956.9017687261     1264.4669023386     2017.2676342792
     -264.4408100201    14241.5643812365         1       493       699      777.6609334642     1433.9871996442     1781.6919143536
     -262.0611576546    14243.3410280448         1      3599       167      752.5439503214     1678.1663221152     2133.1440617473
     -262.5463667295    14242.6567027410         1         7         9      833.2934556497     1644.6713886016     1993.5954009654
     -260.9211413450    14242.0945478439         1        12        64      879.6832051701     1327.9113028964     1932.9102190706
     -262.3025979916    14240.4979334953         1      2134      1993      865.4609786705     1320.1759978203     1698.2036600461
     -264.5193226402    14240.4918364621         1        12         7      734.2990433663     1759.2650020463     2136.5148047516
     -265.2089719698    14243.8635464271         1      2541       143      751.0739498107     1665.5949924041     1954.2460197315
     -261.8567338032    14240.0886969265         1      2143      2134      868.6511539458     1379.4434565726     1619.5970561259
     -261.9976509022    14241.7370601570         1       548      1618      842.9236808197     1334.4199123849     1619.7555716117
     -263.0440889253    14239.1056707863         1      1185      2404      824.4455823564     1628.3481685300     1824.7187863612
     -261.8811047246    14243.4682157899         1      2143      1618      780.3468917543     1295.2960096038     1531.5387229169
     -263.9110737419    14242.6353281676         1       167      2395      768.4839064927     1640.5384021537     1943.5088954857
     -263.6382873521    14242.4131374691         1      1471       548      743.6267682566     1630.0318735968     2047.1005634284
     -260.6612956853    14243.4766240569         1       929      2429      755.8468489095     1574.1662728958     1977.3156727842
     -264.3415757198    14236.0278300257         1      2434       167      751.7851846839     1623.8237195704     2160.9823104967
     -266.8064068509    14244.2408439248         1       115         7      686.5450879684     1887.8097592831     2222.0672592931
     -265.9104965303    14240.8024509511         1      1569         7      668.0645587585     1699.5538815728     2077.0181519184
     -261.2673061589    14242.9005400920         1         3      2453      800.7594774278     1164.3344905331     1442.5446174958
     -263.8947176095    14240.2420439707         1         7       167      709.7443151128     1784.4788032432     2159.2198841122
     -264.2573222046    14239.1809707335         1      2312       107      836.0544144692     1296.9566547924     1799.7846547702
     -264.9462039054    14238.0183285008         1      1523       117      954.4674263049     1148.8504108266     1944.5486328519
     -264.1136528312    14236.1394843474         1      2547      1406      845.3304148113     1458.0263196318     1764.6379232979
     -262.9502522110    14240.9000055931         1         3        76      866.5148476018     1273.6452307039     1925.0071272891
     -265.8403677233    14242.7983927079         1      1425       444      823.1779086444     1376.3121252890     1716.1806924586
     -263.4811430530    14239.8461714727         1        76       444      835.5786245934     1348.4881251654     1964.5685710791
     -261.7940136638    14240.2220012440         1       444      1853      827.3410558211     1348.9742635965     1915.0094106211
     -263.9401298378    14235.7915780181         1        78      1945      805.9296914186     1517.5893546188     2109.9178840543
     -263.0428971524    14239.7410031570         1       284      1853      822.7921954800     1392.9317005506     1892.2567301874
     -262.0273842670    14240.8690871476         1      2348       444      855.3348407750     1331.2410829053     1917.5504871968
     -264.3221619844    14242.4135997148         1      3807      2355      761.0248719597     1270.4103218959     1639.9989438358
     -265.9059763712    14245.2727694705         1      1425      2355      728.6838066896     1305.0013462408     1595.9607500571
     -266.6453791885    14242.8645708370         1       589         3      905.7540331564     1366.6456625805     1641.1182970539
     -264.6895952092    14243.9870486103         1      4026       143      719.8899529993     1784.4979884442     2087.6971173811
     -261.5146523618    14244.2926944581         1       913        76      740.6176509981     1723.5564980092     2230.2248044459
     -262.4633061201    14244.2834649527         1      1790      2747      727.5430876324     1451.8103906592     1820.0503660874
     -265.6817205161    14246.3299977576         1      1790       913      735.2833045490     1655.6783972712     2084.9302603194
     -265.6859683712    14246.3890852485         1       913      2657      752.8234223129     1585.9446290394     2008.6927220456
     -265.4557327839    14239.9009198249         1         3       117      935.7788592063     1268.1808858896     1962.7313949731
     -265.9909072429    14242.2930788102         1       709       699      800.1175103945     1605.8773845294     1851.8358633485
     -263.9897645525    14240.0230805442         1       712        76      854.9297602466     1460.4256291737     2085.1193623376
     -265.2639921936    14240.8835045378         1        76       172      859.0537542211     1457.0184007939     2108.2050741671
     -263.5679574284    14239.9571602585         1      2083       147      859.7449608160     1306.3283238727     1922.0492761875
     -267.4273555666    14241.2856297638         1         4        13      809.4443054827     1688.9072382532     2142.5039093165
     -264.1319148251    14241.6318582658         1        68      1881      728.0520088052     1644.0227967250     2159.8547580254
     -264.0410879094    14240.9191450694         1       582      1087      805.9207545212     1561.8637545499     2018.2829331987
     -267.0821410449    14241.5634579187         1        68        76      812.7498879236     1456.6227302046     2054.0192704326
     -262.1229904742    14241.0713013648         1      2758       498      834.9724171979     1291.3443786331     1880.8584117294
     -263.7975261307    14237.2135850888         1      3849       466      794.9502431026     1426.5299219722     2038.6050503934
     -266.1808873027    14243.2298253212         1       447       582      802.7163464660     1638.0258316667     1922.0269346856
     -264.3694021478    14235.9071903762         1      2501        64      920.4246715991     1421.2316875277     1625.8537812948
     -263.8046943312    14240.0726891259         1       582        13      775.4603651580     1703.8478358486     2181.7210956473
     -263.6554541024    14239.9376792084         1      1691        18      811.7478281954     1393.6181821419     1558.8169590219
     -262.9682602706    14242.1001477320         1       798      2388      837.5297886034     1299.3133077778     1718.4950046415
     -266.8178127040    14241.5667206238         1        18       590      845.8969498654     1475.6429734715     1625.3314057255
     -263.6908989349    14240.0781597003         1      1406       590      897.6080860646     1476.8901636535     1626.2541248087
     -261.8114956678    14239.9888403995         1       333       557      768.1806925797     1695.3437053278     2046.8123687071
     -262.9289690888    14241.3324658022         1       333      4058      874.9961124886     1233.9757071810     1716.3302923619
     -263.5961407716    14238.9842103401         1       333      1068      814.2412096601     1638.5416438059     1976.6863275866
     -264.4476159300    14239.8243057881         1       917        13      806.3152866620     1685.4580564308     2096.7892029961
     -265.9571253260    14243.1405693195         1       917       933      799.1329015448     1724.5304984465     1941.9682002760
     -264.1414598440    14239.9715032773         1       498       147      878.8110461970     1281.7819412800     1876.2859323147
     -266.9729117660    14242.8798395094         1        13         9      815.0773622884     1757.4705660544     1956.9922078990
     -264.0840786400    14239.7139893876         1       933         9      830.3048379466     1635.0093110893     1949.6251464375
     -263.4604951390    14239.9505483479         1         9       447      818.3982077514     1686.3410485747     1906.3779009312
     -262.5593214776    14240.9793999670         1         9        18      814.2318664186     1684.8266380018     1850.9199739873
     -260.0406878195    14236.6414649152         1      2673       232      892.5790984028     1538.0063327048     1995.5847900714
     -263.6637599943    14240.1672264364         1        13       798      835.4253226436     1633.3701922004     1989.9522277623
     -265.5258294821    14243.9001533789         1       333       232      779.5860805942     1606.4112227368     2053.5441414157
     -264.2826370388    14243.7158894421         1       917      2145      782.9432007723     1784.1034460065     2253.5073247983
     -262.9423001060    14240.9126098751         1      3336       232      723.3552828895     1667.2450377351     2055.1868190181
     -265.9149169689    14244.4730830737         1       232      2245      745.8682662147     1648.4717908932     2077.2054333327
     -263.0126690830    14235.7713914994         1       232      3408      817.1297726331     1626.4550427393     2089.9158823890
     -266.7912527488    14242.0054879433         1       798       333      792.5520675441     1676.0756334667     1990.8489980496
     -264.8846462004    14242.5448439654         1      1434       333      800.9484381469     1655.7298634440     1925.8815661678
     -263.9603302514    14242.8110730263         1      3585       160      979.6225245160     1468.1139387343     2126.4712835454
     -265.3060190091    14237.1203563905         1       202       700     1098.9962666427     1548.2286667023     2339.2958827985
     -263.4968698193    14236.5428164785         1       908       700     1110.7369718903     1441.9629048887     2101.5647924397
     -265.4171597995    14236.1623332978         1       398       454     1085.3046006079     1607.6037278583     2431.6816161443
     -263.9367686016    14236.3607467554         1       823      4208      922.7455292726     1825.7090381076     2454.2904785015
     -262.1736965565    14232.4744702481         1      2288       637      908.9378455631     1570.6166224734     2071.0241917970
     -266.2503282736    14243.1032637681         1      1962       160      933.5467721203     1672.5236947107     2374.6744677575
     -265.0342835646    14236.5711242694         1      1094       454     1096.4550339775     1594.2120425417     2274.0900354457
     -263.2936501098    14240.7582202698         1      1962       398      969.1742259126     1725.1603413264     2427.6301531363
     -260.8285121271    14237.8291125245         1       648        15     1027.2498571663     1228.0368670947     1915.9338646978
     -265.9000643818    14238.6853251932         1       202        46     1023.1190588970     1573.3751149210     2469.2471664659
     -260.9268903109    14230.4402442232         1       620       180     1211.3649675493     1385.6425490496     2164.7579425110
     -266.6978820009    14242.9004905329         1       590        76      810.1524348037     1423.9332934762     1837.0241673045
     -266.2995169447    14243.5232162636         1       107       172      833.7817408133     1399.8946271773     1891.6181832097
     -263.3027631144    14235.8036440927         1      2444       198      849.6906436940     1600.0968320774     1888.8728438007
     -262.9691733288    14243.0872934602         1      1127       728      699.9450187235     1419.5498320031     1731.3621321803
     -266.8934634697    14243.9650890254         1       352       418      707.7882333929     1601.5267441034     1879.5594930858
     -263.6002503099    14240.0878423827         1       709       581      784.8453594712     1555.2703629768     1901.2410635266
     -262.9137008382    14243.4387394046         1       749       459      739.8587974495     1692.7425357108     1956.9018124951
     -262.4988602617    14241.5592442042         1      2064       581      705.0531813578     1617.7955211184     1796.9928771398
     -264.7032111591    14245.0897662456         1       352       198      590.2763491128     1942.2493695473     2102.0297435654
     -263.2441741354    14240.9130705963         1      1187      2064      647.2029820377     1777.4504259325     1927.5361576512
     -261.4159547908    14242.7814941501         1      1067        78      861.5850387735     1485.4265390525     1870.0845636629
     -263.3216112712    14239.7060275901         1      3604       537      739.8353981187     1605.7816017282     2016.3933198466
     -262.4645446621    14240.1593783592         1       546      2602      731.6665198167     1670.8050330511     2039.5419285211
     -262.4169825224    14239.4694645802         1        78       537      748.5252032573     1597.9159612150     2019.9247223112
     -261.5450644040    14243.4813491945         1      3170      1056      623.0587729086     1707.0789194745     2043.8083090923
     -262.0434760445    14242.2159979574         1      4163      1056      614.7426792188     1817.2336212125     2160.2525819398
     -266.5756314376    14246.2567848485         1       624       188      616.8992068318     1946.7198298547     2235.7582483602
     -260.7334324691    14241.8409500041         1      1404      1056      621.5154200369     1851.2211344456     2135.1517237180
     -263.6300748957    14240.5525308533         1       115      3639      702.5823047495     1820.0116312210     2244.4607621300
     -264.2937558648    14239.1085713937         1       546         7      713.3410920387     1758.3765630815     2148.3502152516
     -266.7918608669    14241.8438259077         1        73         4      838.6196651702     1739.3690195141     1923.0391556597
     -264.0446145087    14239.9410508265         1       589        73      924.9499963716     1420.9001554534     1779.3337398175
     -263.1214392150    14240.5604291367         1       643        64      893.2921788507     1434.3738706708     1700.6305356443
     -262.0034125631    14240.7515832970         1      1062       643      852.9350084439     1497.5117169959     1667.9531103900
     -266.2964612681    14243.9249432621         1         4       115      739.2669970676     1773.8933874198     2287.3239114241
     -266.5171303043    14244.2171990511         1       115      3902      707.2517996876     1811.3651119024     2297.1653397777
     -264.3878206417    14237.5390004026         1       284      1921      772.1296957355     1412.3093132341     2043.6787956988
     -263.5907831327    14235.3855687392         1      1978       459      850.6973079717     1369.9778826955     1884.6982395225
     -262.6544315363    14235.8533334993         1      1921      1985      858.5288702623     1333.0622957782     2048.4948458739
     -264.7730900090    14240.5860893097         1      1985      1978      852.3675079907     1242.5733186970     1905.8961435053
     -260.4503766519    14235.8444861815         1         4      3929      799.0657677757     1517.8379156615     1938.8587749015
     -264.7840670069    14234.7078412253         1       658       377      821.1702259697     1516.9796514929     2165.8409985354
     -264.5165217221    14234.5208299889         1       703        73      873.6578575828     1644.2764721598     1918.9032413290
     -264.2539460294    14234.3840145979         1       703       377      846.5722924595     1574.2538610306     2016.1073120916
     -261.6644165600    14235.5913682692         1      1455       703      923.8868979604     1491.5600743895     1856.8345728503
     -264.8965415011    14235.4027764180         1       377         4      843.9160830882     1562.5100530869     2199.0832847892
     -262.0288549729    14241.9320704970         1         7         9      785.2367977528     1611.1092945452     2111.8536530476
     -264.6676943202    14235.0806975425         1         4       658      836.3905652625     1539.9204039910     2116.2222995054
     -260.8033580884    14240.6585183184         1        12       589      890.5487836384     1300.3144652135     1927.5824326380
     -263.2751692212    14241.4371333215         1       137      1676      706.4530454793     1458.2715621530     1853.8016414868
     -264.2206704402    14240.3490768430         1      3758       229      772.8925008764     1370.3189146961     1808.4675732626
     -260.4568958212    14241.6099049147         1       149        12      699.4876604975     1555.5888408884     2003.2864551538
     -261.8099994023    14246.1458755077         1       149      1501      833.4584386794     1458.3830583740     1740.1146430950
     -264.0293827541    14242.2763323473         1      1666       149      708.8124008900     1538.6045470011     1971.4752077867
     -263.7506472899    14241.4714448867         1       495        69      800.1651293353     1800.2886130155     2038.6157917638
     -262.6201940291    14242.5286353926         1       680       497      657.5435461334     1444.2868126955     1856.8241494303
     -266.6475399945    14242.5964507748         1        26        93      848.5803425631     1806.4583927005     1991.2321538275
     -261.3496383988    14242.4914688418         1      1303        69      779.5552472749     1729.0485225849     1893.7725177047
     -265.2326923851    14241.0880225034         1        69         9      851.5962098263     1714.2185640740     1990.0561153887
     -261.7224454902    14241.7218623459         1        55        26      794.4739172767     1681.1949506395     2145.0554451893
     -264.5479798579    14241.3117044804         1       321      1347      697.9148084673     1938.5174580593     2355.0053889335
     -261.6739103101    14240.4171278997         1       183        59      819.5604082492     1826.9116044183     2029.4056214159
     -264.7185130391    14238.1370443279         1      3064        80      756.3245699717     1452.9489392073     2062.6573991005
     -265.2324463402    14244.1258838972         1       450      1410      662.4537212300     1955.0729029928     2110.1507940726
     -264.9027634122    14241.2185429972         1       127       467      788.0067971147     1848.2017156827     2321.2732899532
     -261.1965410999    14243.5915057755         1       183       239      694.6517629705     1953.1838737516     2082.2918878209
     -263.4291556227    14247.6753122534         1         5      4203      760.1501772461     1750.4462169939     2037.8358971659
     -262.5254171238    14241.0801261731         1      2047      4188      753.8274678477     1855.6785387520     2281.8823347829
     -266.1802144837    14244.8719515169         1      2047      1732      748.5334032888     1870.1135134542     2115.9458707607
     -264.0013722834    14240.2122409723         1        26         9      860.6487074621     1688.9505792103     1992.5585859545
     -264.0042117167    14235.5121503113         1      1758      2419      924.7723001526     1652.3686444612     1972.6898968510
     -260.5505405495    14241.5150202882         1        51         9      786.6367951871     1732.1960698424     1909.4366527043
     -262.4364672248    14239.8193342488         1       132         9      832.1138476264     1673.3476597206     1938.3901910179
     -266.6245322033    14241.7336663238         1        69      1758      822.5451682804     1735.4756848814     1933.6512880820
     -264.9174329537    14243.3432536963         1         9       183      829.8837992076     1805.8917741861     2022.6244029062
     -264.2563226756    14240.7310083764         1        26       132      837.1556033955     1687.2012100650     1975.2461136799
     -265.8114750674    14243.5226353206         1      2465      1303      752.6274390293     1658.4609776456     1832.9525424061
     -265.8362707410    14241.9690003405         1         9      1303      752.4685362215     1664.9620110035     1864.0281242068
     -266.5671908731    14243.5841807366         1      1107        80      803.7355834830     1518.3325885256     1773.1497881896
     -266.6586491511    14241.6454360454         1        80       284      799.7975239185     1498.2718639841     1979.1117945966
     -264.2365916498    14238.0854754157         1        93      1540      740.1192549008     1676.1913889661     2137.3491507578
     -264.1048606403    14240.6934187446         1       127        93      846.1607589505     1773.5988214473     2308.2885733590
     -264.0012643167    14239.5994918426         1        45        53      864.8296819137     1736.8999053447     2297.8258175829
     -266.2147350341    14243.9411668849         1       980       321      736.9941355518     1847.5133915967     2335.2423616104
     -264.5025086824    14239.7214375363         1        22        53      822.9323405947     1736.4562680426     2093.7353765669
     -266.0046740908    14243.6391782321         1        53       321      767.4229690113     1811.7532642257     2323.4465974379
     -267.1207981594    14240.9971744050         1        93        53      840.4348068391     1744.6689063171     2164.5530429546
     -262.2979255310    14246.2466645308         1       127      3065      755.2736470950     1834.0647779627     2072.4220257574
     -262.0547885575    14240.5503405378         1        38         5      792.2772960258     1812.4000553694     2332.5202972405
     -265.5199698728    14241.8684888741         1      2261       638      899.8644129639     1636.1894350488     1785.0214823095
     -266.1489738568    14241.1707028439         1      2374       638      875.3969471573     1563.4425289309     2029.5150212286
     -264.0331595442    14238.4184438575         1        53      3912      856.0095774983     1702.7485897123     2104.6362042318
     -263.4665911841    14239.7751523661         1      2374        93      863.8100354599     1667.8666759365     2069.7288015908
     -266.2152266153    14241.3544130142         1      1185       447      842.3605369135     1611.3425431587     1795.2900877836
     -261.2758660813    14242.7340820402         1       240       843      864.4159612508     1574.9669053700     1885.0460397351
     -263.6283828898    14236.7702921837         1       929      2686      778.8633998201     1529.4008686189     2043.5040068225
     -266.3018196364    14246.5911632572         1       232       167      710.6148768045     1721.5780885662     2090.0084231162
     -261.7866923392    14240.6521987243         1      3636      1904      705.7137786828     1614.1545716395     1993.3479324522
     -266.1819123316    14243.6670907509         1      1434      2245      743.4811785215     1645.0117167580     2076.6554612631
     -263.2470193793    14241.5593575246         1        78      1904      733.3261524346     1666.1141757756     2012.7679540300
     -263.6295156174    14240.4879913540         1        78       547      763.3094978555     1607.8618356168     2003.6421833396
     -263.0835798531    14240.0813875627         1       929       167      713.3427337103     1732.5706129525     2095.0252303546
     -263.3634754911    14240.1660989948         1        12       143      766.4419990448     1552.8915067367     2011.6405418930
     -265.0906350287    14243.5418614485         1      1227      4241      717.9083779457     1697.0378095083     2102.9859090460
     -263.3902661496    14241.0105981382         1      1227      2399      747.1811992347     1459.7094179028     1871.0339184978
     -263.2638550120    14240.0471780631         1        12       547      802.4695103304     1403.7657015195     1895.0733168735
     -262.0683991467    14240.2959522425         1       547       143      780.0808495866     1447.1637118006     1919.3566259910
     -265.9367498928    14243.5084254258         1       466         3      899.0311750321     1379.1197118625     1760.4776527868
     -266.2461317125    14244.0339959631         1      1002       878      622.2657073874     1917.0418388008     1994.7959516346
     -260.9940912441    14244.8080924118         1      1924      1125      609.9471106177     1898.8621773865     2129.3195867070
     -264.7548308808    14240.8040573074         1      1002        54      631.3959724827     1895.1772377164     2118.8363070832
     -262.6842206849    14242.6679970048         1      3208      1125      685.1830123207     1925.1247582871     2210.3682443188
     -263.5863396723    14245.3205603940         1      2443      1925      575.4605235090     1979.0593125655     2290.2195741487
     -262.7428014912    14241.1664331791         1       450      1125      644.9638470440     1912.2424491270     2232.5118569482
     -260.3780416445    14243.6428259167         1      2883      1930      644.6968090572     1852.8939286544     1936.9422763217
     -265.7257401117    14242.6383670416         1      2152       450      650.5473626912     1920.2887695769     2274.2697228338
     -260.8652986331    14243.6310771516         1      1925       879      629.2604331765     1851.2047641259     2108.5621526486
     -261.4640109900    14243.8785882866         1      1002      2145      586.4789883599     1984.9110421265     2255.6902686208
     -262.4744156718    14243.6059910359         1        54        38      602.0250443066     2003.9334302476     2326.7754972552
     -265.8149285336    14246.1478476121         1      3635       552      558.9814124066     1957.8880011467     2055.9880281417
     -265.2842458492    14245.7592211939         1       879       552      614.2211210095     1864.9222132096     2094.7898467254
     -265.5133916666    14246.0908964004         1      3709       552      585.1410526234     1905.1744419911     2115.4005617675
     -266.3946205477    14243.2668494618         1      1924       879      671.1288285807     1823.6460792766     1990.8005754307
     -263.5112917050    14241.0385581524         1       584       511      723.2099454104     1739.6147071309     2112.2780052055
     -260.0633904415    14238.6406002026         1         3       281      798.3765384785     1249.5974242109     1874.7313299598
     -266.1405905598    14243.7230081588         1        12      1638      792.7381520069     1653.6983626165     1892.6334945515
     -264.8217369880    14243.4088589123         1      1737        12      680.9327644827     1692.0652443862     2117.1753629800
     -262.8275851145    14240.4847724402         1      3914       143      762.8649847220     1485.3396153517     1935.0497069671
     -262.5783354259    14241.1632059258         1      3941       511      798.8024541595     1400.3683283164     1849.9410593128
     -264.0139704933    14239.8555518285         1        12       511      779.9205858733     1516.8281418076     1968.2202913087
     -265.0811210214    14237.8074203319         1         3       806      930.0757908938     1185.1766984293     1873.2603009840
     -264.9863729888    14238.5092294074         1      1573       649      969.7295842311     1153.2111105809     1885.3772920105
     -260.6433326731    14238.7227098094         1       808       649      914.4984813928     1154.6142782198     1802.6281023205
     -260.5225050849    14234.2366565845         1      1573      2527      983.4981915961     1147.4024609440     1857.3635220242
     -262.8449108503    14234.7864887375         1       228       512      935.5549391747     1346.1867226509     1875.2138429871
     -265.8057024987    14238.6337069989         1       829       228      894.4357074437     1264.0422350786     1895.1340911037
     -265.4474178233    14236.3142593642         1       512      1416      818.5931777438     1426.5991590607     1724.5500623223
     -261.7872292831    14233.4172147790         1      2137       406     1026.5789177293     1103.1940407260     1823.1119976116
     -262.9268814531    14237.3317228792         1       192       829      830.0520381080     1292.1837876745     1850.1219761251
     -261.7901838312    14232.2821227453         1      2886       512      867.6382000822     1349.9982356079     1813.4635177070
     -264.2384295158    14240.5683398075         1      1956       192      822.7251139690     1243.4570646944     1790.7301473586
     -262.7238768781    14237.6967126199         1       649       829      937.1484493570     1178.1372457457     1860.4765263064
     -260.4186759481    14237.3191728689         1      1262       808      989.4625444649     1049.1496968228     1759.8865612289
     -261.0966123337    14245.0224563642         1      1948      1077      818.7613805274     1232.6636672308     1767.7978952348
     -262.0115463628    14237.1838568751         1       808      1561     1008.2254041340     1098.8859740708     1723.4999822109
     -265.2857490290    14237.5142300775         1      1561      1179      973.2616302723     1150.9201063721     1809.4161190597
     -264.0088216503    14240.8044280651         1      1956      1332      870.5411754812     1233.3303427257     1778.9347960325
     -262.0984676870    14235.7757490211         1       406       806      939.9581553629     1208.0357326084     1844.4180636778
     -264.1216646662    14245.6192544379         1      1332      1640      815.1149436553     1200.6854786497     1665.2090287232
     -263.2207024682    14239.7530841867         1       228      1332      881.9835266586     1235.0648396286     1887.3625042926
     -262.9720774432    14237.1896598895         1      1177      4011      702.5705865033     1859.9072315026     2252.2358620018
     -264.1970497782    14236.7786063101         1       188      3559      739.5189328521     1859.3267364447     2383.7219805180
     -263.9596784660    14241.1911027330         1       188      1177      598.9556999866     1926.3628744143     2257.8672842061
     -261.0565710892    14242.2522421065         1       594      2512      633.2300675907     1907.5951955563     2219.9885786588
     -263.3392504696    14241.6141822767         1       188      1404      596.8486085025     1967.9872569712     2272.7346102767
     -265.4816195770    14246.7692542766         1      1177       594      598.8325399344     1943.9302778542     2199.3429221115
     -262.8940053804    14241.1432860426         1      1016      1969      906.0218316026     1547.6561939898     1768.5058335257
     -262.7367684780    14238.3588102630         1      1304      2544      817.6354552643     1690.7550417519     2307.9338166249
     -261.2755773459    14243.8852528124         1      1732      1065      661.7070984856     1833.5552684213     2252.4040242549
     -261.1089032301    14243.6360549728         1      1273       288      707.8656339429     1682.6662993059     2155.0711965284
     -266.0732789838    14243.8830489023         1      1075      1016      821.8914482948     1657.3335258469     1980.0884887526
     -266.1255034603    14244.7121968155         1      2595      1375      728.6201512133     1896.5529518998     2189.1828650963
     -264.7156212451    14241.4704991959         1      1375         5      721.8229250259     1896.1028275624     2366.1076687677
     -262.8050463865    14241.7449785923         1       409      1983      772.3148318272     1690.5446561872     2238.9958558159
     -263.7155749218    14241.8565816787         1       409      2609      772.7283929478     1685.3179469559     2181.8321795302
     -266.7225309527    14243.0693889443         1       409      1075      791.3438183512     1653.4066971942     2202.4804652843
     -264.0354586007    14241.6702725154         1       409         5      782.1631973284     1746.8288849698     2249.4863150072
     -266.5679625931    14245.5084341943         1       521         6      668.2357624689     2002.7559569223     2446.2693770308
     -264.7746792785    14242.0174816679         1       534        32      594.5177650023     2008.9520624802     2320.4044022071
     -263.9197073215    14241.7538587515         1         5       351      767.3341748246     1771.3594137334     2190.8808113696
     -265.7945511709    14245.4787089844         1       624       983      700.5504959575     1801.9996325201     2206.6729477955
     -262.1003514626    14242.2978233810         1      2674       188      603.6284161831     1908.9920156073     2254.2861618453
     -264.3785837220    14236.9948419882         1       534      3578      725.9948248354     1692.7806999502     2228.7078786727
